Wavenumber,WD23MI02,WD33MI03,SH55MI02,SH54MI11,SH63MI02,WD71AMI01,SH63MI10,SH01MI11,SH01MI05,SH63MI39,WD23MI03A,FI38MI01C,SH01MI12B,CV09EMI05,FI38MI01B,SH01MI12A,OK14MI07,OK14MI12,AK96MI13,OK14MI01,WD35MI04A,SH63MI43,OK14MI06C,Terry3MI04A,FI45MI02,AK96MI08,WD70MI03,Terry3MI03,JFL19BMI11,WD12MI04A,FI45MI05,WD70MI01A,WD35MI02,WD07MI01A,FI45MI06,OK14MI08,WD70MI01B,WD12MI06,WD35MI01,OK14MI09,WD07MI01B,SH63MI53,FI38MI05A,SH58MI01,SH63MI34,SH01MI21,OK17MI05A,SH63MI22,FI45MI04A,SH63MI27,JFL30AMI12,VS73MI02,SH63MI25,SH63MI31,SH63MI24,Newman,CD33_12-2-2
4130.844,0.177018178,0.116144133,0.207420233,0.219501167,0.4070786,0.13602775,0.165938833,0.254530767,0.1390942,0.267884267,0.487033867,-0.1327243,0.3184633,0.045099403,-0.125186,0.211354433,0.3456213,0.15122325,0.05290996,0.1974027,0.228567967,0.131663667,0.097351787,-0.033364724,0.166616067,0.07391443,0.1117148,0.146890641,0.271472967,0.190297067,0.13616045,0.214697667,0.3360859,0.077223027,0.1715793,0.2563464,0.2234241,0.207630833,0.341330967,0.2510922,0.211162433,0.133694033,0.1601851,0.3002151,0.1574963,0.217848111,0.118119467,0.114511067,0.1412387,0.183221633,0.166148867,0.650375125,0.1694041,0.2086136,0.1597076,,
4132.772,0.176631544,0.115970423,0.207281633,0.2196991,0.4071075,0.135814125,0.166012333,0.254790667,0.139137025,0.267733033,0.486955167,-0.132747633,0.3183704,0.044940203,-0.125237767,0.211575,0.3455307,0.1514248,0.052456185,0.197191467,0.228679533,0.132165,0.09730492,-0.033342476,0.1667781,0.07396723,0.111666867,0.146859062,0.271345233,0.190367633,0.13646385,0.214789067,0.3363792,0.07716049,0.1713272,0.25628415,0.2234107,0.207919244,0.341199767,0.2510887,0.2112083,0.134124967,0.160073767,0.300172,0.1575422,0.218155311,0.118119367,0.114742,0.1416918,0.182978967,0.166176067,0.65085555,0.169460467,0.208802767,0.160122267,,
4134.701,0.176973622,0.11564252,0.207144333,0.219943867,0.4069463,0.1355322,0.1660564,0.255043733,0.13913005,0.2676604,0.4867713,-0.132798933,0.318297833,0.044802473,-0.125154333,0.2116544,0.3451977,0.1516475,0.05212078,0.1971441,0.228713467,0.1325409,0.097293507,-0.033321458,0.166962033,0.0739549,0.1116612,0.147198569,0.271161867,0.190465067,0.1367587,0.214855067,0.33640105,0.0769387,0.17092925,0.25682765,0.2233738,0.208057489,0.341004033,0.25109815,0.211267,0.1345283,0.160054933,0.300078267,0.157687367,0.218163911,0.1181421,0.114798833,0.1420271,0.182809733,0.1660849,0.65142525,0.169536467,0.209042133,0.160453633,,
4136.629,0.177539933,0.11538325,0.2070013,0.220250733,0.406847925,0.13525825,0.1661488,0.255230933,0.139149875,0.267672533,0.4865716,-0.132922433,0.318233433,0.044729553,-0.125188367,0.211717767,0.3450469,0.1520094,0.0520761,0.197129767,0.2288396,0.132575767,0.097270693,-0.033332347,0.167060767,0.07377185,0.111555533,0.147329651,0.271035067,0.190530533,0.13678815,0.214833133,0.33645535,0.0767081,0.1704917,0.2575078,0.223352467,0.207987222,0.340819067,0.25107335,0.211334967,0.134671267,0.160086233,0.300018233,0.15798,0.218128089,0.118160333,0.114808033,0.1421141,0.182759667,0.166028333,0.651963375,0.169718667,0.209301333,0.1607227,,
4138.558,0.176836067,0.115260877,0.206855633,0.220566633,0.406879375,0.13500215,0.166256567,0.255321467,0.139107775,0.2679713,0.486392467,-0.133225267,0.3180802,0.044715153,-0.125539533,0.211731333,0.34491455,0.1524919,0.051994115,0.197286267,0.2289061,0.1324491,0.097231783,-0.033359117,0.1671015,0.07357381,0.111411967,0.147230883,0.2710893,0.1905902,0.1367667,0.2147644,0.3365895,0.076492247,0.1699877,0.25781715,0.2233835,0.207736078,0.3407901,0.2509905,0.211417733,0.134423233,0.160107333,0.299969267,0.1582215,0.218465844,0.118208033,0.1148741,0.14207285,0.182787633,0.166082633,0.65252365,0.169892167,0.209562667,0.160903767,,
4140.486,0.176172589,0.115218653,0.206677067,0.2208551,0.40689875,0.13475565,0.166347567,0.255367567,0.138938275,0.268545267,0.486150367,-0.1335247,0.317850033,0.044721725,-0.126162367,0.2116669,0.34438415,0.1528569,0.052151855,0.197570533,0.228862967,0.132427567,0.097222633,-0.033379224,0.167109433,0.07332787,0.1112999,0.147093268,0.2713119,0.190661367,0.13676195,0.2147333,0.3369061,0.07631784,0.1695851,0.2575698,0.223471267,0.207232811,0.340798467,0.25085515,0.211510533,0.133801633,0.160146433,0.299992767,0.158372867,0.218244189,0.118248367,0.114963733,0.1419992,0.182775033,0.166168333,0.653163375,0.169945467,0.209980067,0.1610315,,
4142.415,0.1762785,0.11528527,0.2064703,0.221169633,0.406983975,0.134542625,0.166430867,0.2554223,0.138716425,0.2690821,0.4858984,-0.1338723,0.317677867,0.04467113,-0.126942033,0.2115494,0.34367265,0.1531402,0.05260096,0.197537067,0.228642267,0.132335067,0.09721301,-0.03340014,0.1670038,0.0732154,0.111197233,0.147163916,0.271531167,0.190706033,0.1368739,0.214640933,0.3371039,0.07616235,0.16943495,0.25723585,0.223564367,0.208234711,0.340798533,0.25070705,0.211623,0.132876933,0.160264967,0.300046533,0.158563433,0.217979533,0.1182222,0.1150287,0.14173795,0.182804233,0.1662627,0.6538725,0.1699764,0.210490667,0.161231933,,
4144.343,0.177157489,0.115461103,0.206269767,0.2215368,0.407226425,0.1343021,0.1665307,0.255316933,0.138511225,0.269477067,0.485672233,-0.1342271,0.317712133,0.044589888,-0.1277583,0.2114477,0.34332195,0.15335345,0.05275391,0.197468467,0.228231867,0.1322685,0.097204687,-0.033392558,0.1668525,0.07303587,0.111087133,0.147433801,0.2716619,0.1907567,0.1370964,0.214537167,0.3369385,0.0760247,0.16932755,0.25707475,0.223645367,0.208157311,0.3408351,0.2506646,0.2117108,0.1322829,0.160351733,0.300076833,0.1587746,0.218744611,0.1181874,0.115051,0.14118835,0.1829967,0.166297767,0.654529225,0.170111267,0.2110129,0.161499833,,
4146.272,0.177706867,0.115308047,0.206065167,0.221841867,0.40729955,0.134082325,0.166625733,0.255025067,0.1384348,0.2697688,0.4854519,-0.134483667,0.317725867,0.044587753,-0.128452633,0.211457267,0.3433581,0.15351465,0.05272131,0.197580767,0.227932767,0.132491633,0.097232433,-0.033398678,0.166655933,0.07270205,0.110981867,0.147465097,0.2718289,0.190788867,0.13759085,0.214443933,0.33678465,0.07596099,0.1691703,0.25638955,0.223735,0.207596456,0.340871867,0.25084345,0.211724,0.132588767,0.160340833,0.3000977,0.1590241,0.218649411,0.118161,0.115094633,0.14083405,0.183312867,0.166278,0.655016025,0.1702785,0.211519867,0.161797767,,
4148.2,0.1771441,0.11501734,0.205854167,0.222136467,0.407242025,0.133865525,0.1666906,0.254708533,0.138523975,0.270025233,0.4852,-0.134646533,0.3176678,0.044582053,-0.1291186,0.211426867,0.34348665,0.1538391,0.05266649,0.197824367,0.227786967,0.132607233,0.097273587,-0.03342457,0.166440233,0.072379925,0.110894633,0.147700308,0.272013633,0.190792233,0.13814815,0.2143386,0.33667275,0.075973033,0.16900835,0.2553181,0.223851,0.2084785,0.340976533,0.25122745,0.2116593,0.133009567,0.1603003,0.3002072,0.159237667,0.218295478,0.118086933,0.115124367,0.1406983,0.183605467,0.1662092,0.655671025,0.170410133,0.211957933,0.161964733,,
4150.129,0.177439744,0.11483924,0.205675467,0.2224471,0.407388725,0.133611675,0.166741067,0.254463367,0.138630275,0.270390833,0.484919567,-0.134805833,0.317595767,0.044513488,-0.129775433,0.211384233,0.3439148,0.1542098,0.05257245,0.198174767,0.2275812,0.1325894,0.0973134,-0.033440074,0.1661985,0.072110835,0.110856967,0.147851077,0.272179333,0.190779367,0.1386689,0.214277,0.33650435,0.075925553,0.1689338,0.2540726,0.223990367,0.208200733,0.341104733,0.2516709,0.2116205,0.133346433,0.160250033,0.300454467,0.159319233,0.218733722,0.118021533,0.115155633,0.14057615,0.183903633,0.166038467,0.65646225,0.1704833,0.212283167,0.161950767,,
4152.057,0.178124967,0.11464208,0.2055585,0.222780667,0.40770275,0.133263275,0.166786467,0.2541838,0.13868755,0.2706156,0.484802833,-0.1349244,0.317632167,0.04443702,-0.130327233,0.2114423,0.34451545,0.1545289,0.05252405,0.1981026,0.227294467,0.132617033,0.09734605,-0.033438646,0.165990533,0.07218886,0.110819333,0.148864834,0.272293167,0.190759133,0.13867355,0.214260133,0.33656005,0.07588683,0.1689712,0.2527485,0.224133833,0.207282022,0.341208933,0.252076,0.2116482,0.133939933,0.160139967,0.300718067,0.159395867,0.218812644,0.118021367,0.1150701,0.14042225,0.184144933,0.1658696,0.657128075,0.170568067,0.212473967,0.161879433,,
4153.986,0.1768601,0.114480647,0.2054474,0.223092767,0.408249225,0.13289095,0.1668747,0.253959467,0.138673725,0.270619,0.484819633,-0.1350027,0.3177022,0.044355178,-0.130772367,0.2115437,0.34469735,0.1546081,0.052546755,0.197983033,0.226971,0.132513533,0.097357153,-0.033426592,0.165883767,0.07241237,0.110691767,0.14880382,0.2724273,0.1907507,0.13827925,0.214208033,0.3368245,0.075913203,0.16915065,0.25209525,0.2242792,0.207802667,0.3412621,0.2525465,0.211653867,0.134481067,0.160010433,0.300877367,0.1594975,0.218878678,0.1180232,0.1149295,0.1404165,0.1843592,0.1657596,0.657689275,0.170708,0.212508767,0.161847533,,
4155.914,0.174776911,0.114338797,0.205330533,0.223410267,0.4087548,0.132587975,0.1670083,0.253980967,0.138599775,0.270622033,0.484780633,-0.135074967,0.317645933,0.044205178,-0.1311406,0.211712267,0.3447306,0.1544601,0.052498015,0.197836667,0.226601967,0.132182167,0.09735791,-0.033420078,0.165874167,0.072799595,0.110612367,0.147795084,0.272600667,0.1907839,0.1379598,0.214161967,0.33714235,0.07596864,0.16933165,0.2519123,0.2244338,0.208078489,0.341260633,0.25296405,0.211652133,0.1348972,0.1599715,0.300976767,0.1594847,0.218776222,0.117999867,0.1148781,0.14063855,0.1845556,0.1656747,0.658243775,0.170847233,0.212448933,0.1618826,,
4157.843,0.175008622,0.114262587,0.2052373,0.223708,0.4089538,0.132348325,0.167104367,0.254094133,0.138630875,0.270505567,0.484657333,-0.135031967,0.3176105,0.044062588,-0.131371633,0.211912033,0.3448007,0.1540983,0.052016055,0.1970896,0.226388,0.132060167,0.09735126,-0.033432515,0.1659485,0.0733892,0.1106389,0.146903614,0.272680967,0.190855767,0.13812975,0.2142278,0.33748785,0.075917683,0.16934155,0.25148045,0.224561133,0.207670644,0.3412874,0.2533366,0.211617733,0.135321433,0.1599639,0.301075033,0.159329467,0.218835911,0.117962667,0.1149442,0.14091695,0.184691467,0.165609467,0.658780225,0.171027133,0.212320833,0.161958133,,
4159.771,0.1755299,0.114279547,0.205167067,0.2239159,0.4088338,0.132084075,0.1671274,0.254142267,0.13863625,0.270445067,0.484556667,-0.134888633,0.3176696,0.043932458,-0.131514133,0.212029833,0.3446797,0.1537078,0.05155882,0.1963742,0.226303933,0.1321493,0.097365667,-0.033459859,0.166106533,0.07399016,0.110708133,0.14668088,0.2728117,0.190977633,0.13864825,0.214321367,0.33812155,0.075828497,0.1693106,0.25146795,0.224638367,0.207881311,0.341338067,0.2537227,0.211451367,0.135981133,0.159952233,0.301078967,0.1591363,0.218937111,0.117931067,0.1150246,0.1410729,0.184763433,0.165481433,0.65926785,0.1712137,0.212156167,0.1621274,,
4161.7,0.176080122,0.11426434,0.205113333,0.224068867,0.408598875,0.1317714,0.167144133,0.254108233,0.13855535,0.270636133,0.484495567,-0.134778033,0.317886967,0.043810485,-0.1316099,0.212033867,0.3445809,0.1533778,0.051511835,0.196061233,0.226247267,0.132182767,0.097378043,-0.033461662,0.166319967,0.07449777,0.1107002,0.147672617,0.272937467,0.191115633,0.138835,0.214438,0.33875215,0.07579203,0.1692411,0.2520633,0.224679733,0.208172944,0.3412078,0.2538267,0.211248467,0.1367308,0.159889867,0.301118933,0.1590393,0.218570744,0.117894967,0.115057,0.14105615,0.184884767,0.165358267,0.659682675,0.171419967,0.212012333,0.162172633,,
4163.628,0.175734589,0.11432152,0.205140867,0.224294333,0.408518725,0.1314578,0.167202633,0.254070967,0.138422625,0.271021367,0.4844155,-0.1347381,0.3181184,0.043714495,-0.131717833,0.212070233,0.34450855,0.152989,0.051523935,0.1958614,0.226247733,0.132301433,0.097380667,-0.033458028,0.166523933,0.07492446,0.110569833,0.147676812,0.2730401,0.191214467,0.13830015,0.214570833,0.3395229,0.075846163,0.16908365,0.2527634,0.224745233,0.207915367,0.3411629,0.25370365,0.211104767,0.136981533,0.159756167,0.301204467,0.158977333,0.218353622,0.117835633,0.115156667,0.1408109,0.184940233,0.165318267,0.6601351,0.171649767,0.211898767,0.162028233,,
4165.557,0.175577389,0.114415477,0.205215533,0.2245508,0.408657625,0.131208475,0.167265033,0.2540687,0.138305825,0.2713964,0.484385133,-0.134642267,0.318256667,0.043587518,-0.1317613,0.212084767,0.3444502,0.1525612,0.051518215,0.1957302,0.2262582,0.132470133,0.097357177,-0.033451895,0.1667078,0.07525613,0.110478033,0.147351901,0.2732585,0.1913094,0.13733915,0.214745733,0.34003345,0.075965403,0.16902985,0.2532837,0.2248223,0.207561722,0.341326267,0.25347715,0.2110131,0.136920133,0.159631033,0.3012227,0.158798367,0.218574033,0.117837967,0.115338,0.14069825,0.184954067,0.1653202,0.660597925,0.1718174,0.211789733,0.161875733,,
4167.485,0.176536489,0.114602353,0.205270933,0.224798433,0.40888455,0.130967175,0.1673138,0.254197267,0.138292225,0.2717069,0.484326867,-0.134358567,0.318282267,0.043403675,-0.131757067,0.2121102,0.34433825,0.15223535,0.051308125,0.195835167,0.2263219,0.1327764,0.09732441,-0.033428479,0.1667478,0.075378235,0.110437467,0.147821984,0.273451033,0.1914097,0.1364893,0.214882433,0.3403012,0.07605148,0.16910475,0.2538582,0.2248894,0.207487167,0.3414587,0.2532442,0.211001467,0.136855433,0.159663667,0.301265,0.158651933,0.218914722,0.1178935,0.1155055,0.14061685,0.185031467,0.165283467,0.661144625,0.171966067,0.2116155,0.161853733,,
4169.414,0.177684056,0.115012147,0.205350567,0.2250529,0.4090405,0.130803075,0.1673743,0.254520667,0.138368,0.2719547,0.484228333,-0.134047233,0.318271167,0.043166333,-0.131785767,0.2122465,0.34426215,0.1521454,0.05107991,0.195931667,0.226376933,0.133269133,0.097292907,-0.033411215,0.166651167,0.075251895,0.110405633,0.147993952,0.2734758,0.191475333,0.136493,0.214908367,0.34046005,0.076054473,0.1692772,0.25451495,0.2249418,0.208556389,0.3415748,0.2530224,0.211003,0.1366968,0.159803167,0.3013953,0.158653533,0.218862644,0.117927733,0.115668467,0.1403201,0.1852022,0.165144667,0.661748675,0.1721651,0.211286067,0.1620363,,
4171.342,0.177042889,0.115437923,0.2054625,0.225304533,0.4092303,0.130674675,0.167453233,0.254670333,0.138409,0.272093167,0.484114633,-0.133674833,0.318343967,0.042951678,-0.131932067,0.2124219,0.34425185,0.152264,0.05082687,0.196198067,0.2264603,0.133734133,0.09727877,-0.033382606,0.166551767,0.07488781,0.1103914,0.147594218,0.2736897,0.191511367,0.1370675,0.214972833,0.3406445,0.07611402,0.16949415,0.25490215,0.225033633,0.208912389,0.3417398,0.252715,0.211021,0.1369989,0.159906933,0.3015098,0.158733133,0.219074667,0.117919467,0.115858467,0.1399343,0.185364367,0.165014333,0.6621672,0.172341133,0.210929733,0.162249533,,
4173.271,0.174965733,0.11555655,0.205588067,0.2254814,0.409329975,0.1305536,0.167541433,0.254676167,0.138475825,0.2722098,0.483926067,-0.1331636,0.3182935,0.042861293,-0.1321596,0.2126165,0.34456595,0.15250565,0.050465585,0.196592433,0.226698667,0.134189733,0.097255163,-0.033348237,0.166445567,0.074681055,0.110393667,0.147587493,0.274078167,0.191455333,0.13775395,0.215070167,0.34082475,0.076135,0.16959925,0.2547195,0.225134,0.208812422,0.3419133,0.2524515,0.210999733,0.1375046,0.1600093,0.301570733,0.158904233,0.219425333,0.117821433,0.1160551,0.1398908,0.185455867,0.164958433,0.662521375,0.172436033,0.210708767,0.162397833,,
4175.199,0.174963867,0.115483063,0.205727167,0.225633733,0.409308625,0.130394725,0.167629533,0.254767367,0.138565575,0.2722374,0.483753033,-0.132606067,0.318094333,0.04283734,-0.1323619,0.2128152,0.3450681,0.15260595,0.05053663,0.1968508,0.227059233,0.134479633,0.097227837,-0.033317153,0.166354067,0.074572205,0.110382367,0.148137888,0.274398433,0.191331567,0.13782135,0.215114233,0.3408154,0.07607867,0.1696401,0.25441495,0.225243367,0.208968067,0.342160267,0.2523455,0.210961467,0.137681,0.160063667,0.301611233,0.159070567,0.219894433,0.117690333,0.116191867,0.1399661,0.185527567,0.164874167,0.66304785,0.172451,0.2105442,0.162442667,,
4177.128,0.176532978,0.115582863,0.205885667,0.225787,0.4093534,0.130217175,0.167724,0.2549374,0.138637275,0.272232733,0.483675533,-0.132117133,0.3180059,0.04278433,-0.1325521,0.213075733,0.345591,0.1525795,0.051038645,0.197012967,0.2273525,0.134513367,0.097247543,-0.033280684,0.166283567,0.0743204,0.110368133,0.14816646,0.274649933,0.1912098,0.13754525,0.2150809,0.34059775,0.076034217,0.16977585,0.2539732,0.225364567,0.209080011,0.342443467,0.2523765,0.210973833,0.1379969,0.1600671,0.301724,0.159183267,0.219588689,0.1176261,0.116414133,0.1398664,0.185574867,0.164683133,0.66363185,0.172438,0.210283633,0.1625663,,
4179.056,0.1751136,0.115900033,0.206056133,0.225977933,0.409461925,0.1300147,0.167839267,0.2550885,0.138699375,0.2721967,0.483684667,-0.1316571,0.317939833,0.042687518,-0.132821533,0.2131965,0.34577825,0.1525851,0.051520475,0.197192867,0.2275877,0.1343979,0.097311503,-0.033231214,0.1662439,0.07412613,0.110280067,0.148133544,0.274760667,0.191155533,0.13744965,0.215019533,0.3403994,0.076015857,0.16999895,0.2530932,0.225448067,0.2090052,0.342674833,0.25255035,0.211086667,0.138161133,0.160033567,0.3017519,0.159363233,0.2192291,0.117649033,0.116642833,0.1395918,0.185566833,0.164513233,0.6643549,0.172521667,0.210051233,0.1627405,,
4180.985,0.175403578,0.116162547,0.2062062,0.226200367,0.409730575,0.129829825,0.167973633,0.255200667,0.13876715,0.272301,0.4836909,-0.1312245,0.3177723,0.042602525,-0.133221133,0.2132196,0.34573175,0.15254625,0.051857985,0.197891133,0.227834933,0.134214067,0.097355403,-0.033201843,0.166266233,0.074050325,0.110167133,0.148509964,0.274951867,0.191149067,0.13743215,0.214932733,0.3404612,0.075990617,0.17031605,0.252156,0.225469467,0.209324356,0.342799133,0.25277515,0.211246333,0.138138467,0.159898567,0.301685633,0.159591367,0.219408767,0.117693633,0.116793067,0.13926635,0.185685133,0.1644233,0.665156,0.172674433,0.209812433,0.162943333,,
4182.913,0.176291278,0.116264887,0.2062952,0.2264042,0.409978475,0.1296365,0.1680778,0.255357633,0.138807625,0.272526767,0.4835967,-0.130765567,0.317543033,0.042586653,-0.133639067,0.2132822,0.34588865,0.15248605,0.052182395,0.198327433,0.2280185,0.1340565,0.09739751,-0.033204303,0.166299267,0.07411799,0.110176933,0.148377236,0.275098233,0.191158133,0.1373465,0.214793933,0.34061235,0.075993467,0.1705513,0.25119215,0.225502667,0.209058544,0.342910633,0.2529251,0.2114195,0.1381449,0.1597885,0.301701033,0.159785067,0.219855756,0.117717433,0.116954133,0.1390203,0.185958733,0.1644065,0.665781725,0.172837967,0.209587867,0.163145067,,
4184.842,0.174775767,0.116435003,0.206331333,0.226575967,0.410030325,0.129422075,0.168159167,0.255412,0.138809525,0.2726803,0.483504633,-0.130152167,0.3173793,0.042600378,-0.133925367,0.213374,0.34604725,0.1526324,0.05244776,0.1980827,0.2281806,0.134166267,0.097446257,-0.033224752,0.1664234,0.07428011,0.1101213,0.148264884,0.275184533,0.1911202,0.1374199,0.214735533,0.3403747,0.075948223,0.1705486,0.25027115,0.225515167,0.208373556,0.3429499,0.2530984,0.211532533,0.138040033,0.159666367,0.301759167,0.1599609,0.220232011,0.117763233,0.1171307,0.13871275,0.186252933,0.1644698,0.6662867,0.173001567,0.209518133,0.163303467,,
4186.77,0.173966611,0.116658043,0.206344333,0.226748867,0.409995725,0.129230675,0.168249133,0.2553658,0.1386803,0.2728782,0.4834794,-0.129551367,0.317359167,0.042539905,-0.134156233,0.2134379,0.34599725,0.15290075,0.052771835,0.197827133,0.228375033,0.134445367,0.09744947,-0.033255637,0.1665541,0.0744798,0.110035833,0.148932888,0.275324267,0.191130267,0.1378119,0.2147297,0.3401969,0.075921957,0.17033885,0.2498271,0.225485733,0.208534389,0.343066467,0.25322715,0.2115414,0.138471667,0.159492667,0.301865867,0.160107933,0.220018244,0.117777867,0.117282167,0.13847685,0.186398033,0.164552967,0.666855475,0.173142633,0.2094954,0.163380033,,
4188.699,0.173842667,0.116942157,0.2063911,0.226993633,0.4099175,0.129091125,0.168324467,0.2552692,0.13856915,0.2731142,0.483440067,-0.129261,0.317566733,0.042442225,-0.134450667,0.2134692,0.3459407,0.15306055,0.053021885,0.197726467,0.2285262,0.1346256,0.0974441,-0.033272958,0.166674833,0.07465611,0.109988433,0.148895616,0.275413767,0.191195167,0.1379526,0.214758067,0.34004105,0.075950777,0.17000585,0.2497607,0.2254835,0.209534489,0.3430616,0.2532365,0.2115424,0.139115,0.1593537,0.302091333,0.160323733,0.219509,0.117763567,0.117419,0.1383887,0.186473033,0.1645929,0.6674101,0.1733359,0.2093833,0.163315567,,
4190.627,0.175463533,0.117408783,0.2064826,0.227345767,0.4098417,0.128956725,0.168414467,0.255187033,0.1385319,0.273295033,0.4833893,-0.1291967,0.317809667,0.042351713,-0.134769633,0.2135465,0.3458168,0.15317915,0.05323828,0.197729567,0.228656367,0.1348045,0.09749211,-0.033278897,0.166806967,0.07478763,0.109953467,0.148723929,0.275558,0.191252467,0.13781645,0.214879433,0.33969535,0.076014617,0.1696194,0.2497473,0.225506233,0.209385456,0.3430565,0.25329745,0.211567267,0.139309433,0.159204267,0.302284633,0.160516,0.219556689,0.117806733,0.1175732,0.13826235,0.186488967,0.164668067,0.66788445,0.173601033,0.2093196,0.163185633,,
4192.556,0.1774502,0.11783477,0.206516467,0.227700767,0.40982275,0.128792725,0.1685255,0.2551123,0.138558575,0.273414367,0.483442133,-0.1291506,0.317889267,0.042302408,-0.135039533,0.213556467,0.3457102,0.15332795,0.053351245,0.197889933,0.228791,0.1350115,0.097554803,-0.03327631,0.166907767,0.074789655,0.109948733,0.148846088,0.275730133,0.191309633,0.13763865,0.214914133,0.3391762,0.076130557,0.16938855,0.2497655,0.225516933,0.208532011,0.343053767,0.25348105,0.211589433,0.139337767,0.159095133,0.302347067,0.1606261,0.219717044,0.1179453,0.117713567,0.1382022,0.186551533,0.1647339,0.668322425,0.173856667,0.209503867,0.1631066,,
4194.484,0.176380078,0.118035463,0.2064629,0.228018967,0.40985095,0.1285923,0.168648667,0.255196533,0.13868985,0.273702633,0.483438333,-0.129060933,0.3178333,0.042319048,-0.1354078,0.2135542,0.34539285,0.15359445,0.053098695,0.198072433,0.228862733,0.1350701,0.09760429,-0.033229095,0.1669019,0.074625375,0.109947633,0.148356709,0.2757363,0.191366167,0.13751665,0.2147972,0.3387844,0.076219833,0.1692161,0.24995625,0.2255306,0.208300756,0.342833767,0.2536719,0.211668,0.139351033,0.159069,0.302455867,0.1607766,0.219660067,0.1180992,0.117849633,0.13821695,0.186688933,0.1646935,0.668855075,0.174045,0.2098944,0.163116467,,
4196.413,0.176289256,0.11801702,0.206391133,0.228293267,0.409855275,0.12846045,0.168769833,0.2554312,0.138810125,0.2740865,0.483403333,-0.128988933,0.317831467,0.042410895,-0.1358248,0.213626733,0.34474645,0.15407,0.052704795,0.197964967,0.228731033,0.135221267,0.09760666,-0.033167321,0.1668311,0.07439831,0.109983033,0.14803291,0.2756369,0.191434133,0.1377381,0.214728833,0.3388236,0.076208197,0.16901295,0.25050295,0.225541133,0.208814933,0.3425689,0.25374895,0.211685133,0.139133867,0.159210667,0.302675467,0.160948,0.220636189,0.118151633,0.1179919,0.13824875,0.186838033,0.164602533,0.66937905,0.174164567,0.210370067,0.1631949,,
4198.341,0.176012011,0.117959453,0.206349867,0.228496867,0.40989885,0.1283289,0.1688815,0.255440567,0.138947425,0.2743707,0.483323467,-0.128993767,0.317977267,0.04254085,-0.1361502,0.213610367,0.34418515,0.1545423,0.052397305,0.1976863,0.2284809,0.135411833,0.097587173,-0.033051486,0.166809,0.074221795,0.109982933,0.148194649,0.2755628,0.191486867,0.1380688,0.2148234,0.3392509,0.07620638,0.16883395,0.2513038,0.225592467,0.209544022,0.3424082,0.2537384,0.2116655,0.138960233,0.1594445,0.302763633,0.161081833,0.2212228,0.1181398,0.118070567,0.1384278,0.186947733,0.1645478,0.669793225,0.174276,0.2109028,0.1631894,,
4200.27,0.175147256,0.11777277,0.2063329,0.228631033,0.4098471,0.12815725,0.168980667,0.255278433,0.1391476,0.274735433,0.483180733,-0.129092633,0.317963533,0.042663693,-0.136397633,0.213555733,0.3439932,0.15488105,0.052187935,0.197505333,0.2282571,0.1356102,0.09758825,-0.032896538,0.166809967,0.073992915,0.109974367,0.149219163,0.275577033,0.191538633,0.138214,0.214918667,0.3398411,0.076186317,0.1686975,0.2517065,0.225646067,0.210298267,0.342390133,0.2536965,0.2115927,0.138612,0.1595769,0.302746267,0.161233033,0.220376033,0.1181351,0.118087633,0.13888375,0.186971333,0.1645452,0.67023995,0.1744167,0.211471333,0.163164733,,
4202.198,0.174574633,0.117506617,0.2063228,0.2287985,0.4097362,0.1280032,0.169048767,0.255195033,0.139385125,0.275055167,0.483070467,-0.129301267,0.317684067,0.04271672,-0.136619967,0.213619167,0.3438701,0.1550112,0.05260446,0.1972965,0.228101233,0.1357067,0.097630113,-0.032761431,0.166807967,0.07381516,0.1100191,0.149753704,0.2757645,0.191640833,0.1380904,0.2148996,0.3404656,0.076136273,0.1685465,0.2515683,0.225706733,0.2104416,0.3424864,0.2537322,0.211550833,0.138363933,0.159520533,0.3028078,0.1614285,0.219889667,0.1181316,0.118159933,0.1393691,0.1870295,0.1645053,0.6708551,0.1745286,0.2119928,0.163223933,,
4204.127,0.174788433,0.117422037,0.206272667,0.2290493,0.40993835,0.1278702,0.169121133,0.2551853,0.139645625,0.275290733,0.482981667,-0.129620633,0.317597067,0.042737923,-0.136982433,0.213703633,0.34374735,0.15507365,0.05300174,0.197289833,0.227826233,0.1356207,0.097717593,-0.032651357,0.166856933,0.073791815,0.110098,0.148751248,0.276091,0.191766267,0.1383496,0.214821,0.3410028,0.07610833,0.16854895,0.251021,0.225786,0.209929633,0.342507767,0.2537756,0.2115029,0.138608467,0.159333767,0.302923167,0.161623,0.2203441,0.1181212,0.118362733,0.13965895,0.1870586,0.164432367,0.6715472,0.1746612,0.2124783,0.1634759,,
4206.055,0.174401067,0.117435293,0.2061648,0.2293043,0.410251925,0.127710825,0.169234633,0.255216233,0.139865575,0.2755823,0.482925567,-0.1298746,0.317699933,0.04271738,-0.137401067,0.213696933,0.34376335,0.15507895,0.05296121,0.197513767,0.227466167,0.135476767,0.097805193,-0.032529949,0.166865833,0.073864885,0.1101164,0.147864527,0.276319967,0.191929967,0.13885905,0.214714833,0.34142005,0.076177523,0.16875365,0.25029965,0.2258687,0.210127989,0.3425556,0.25385215,0.211504233,0.138843,0.159158667,0.302991767,0.161700967,0.220710211,0.1181283,0.118544633,0.1397612,0.187097967,0.1643931,0.672362525,0.1747738,0.212994533,0.163769433,,
